percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.193795,0.031567,0.293893,0.028144,262.0,India,Maharashtra,IND,IND,IND.20_1,20210303
0.261919,0.051068,0.271967,0.028783,239.0,India,Maharashtra,IND,IND,IND.20_1,20210304
0.211602,0.037611,0.318548,0.029586,248.0,India,Maharashtra,IND,IND,IND.20_1,20210305
0.337434,0.049591,0.371308,0.031384,237.0,India,Maharashtra,IND,IND,IND.20_1,20210306
0.218239,0.048379,0.2375,0.027469,240.0,India,Maharashtra,IND,IND,IND.20_1,20210307
0.290275,0.049639,0.301961,0.02875,255.0,India,Maharashtra,IND,IND,IND.20_1,20210308
0.220494,0.042462,0.281879,0.026063,298.0,India,Maharashtra,IND,IND,IND.20_1,20210309
0.293717,0.042968,0.353414,0.030294,249.0,India,Maharashtra,IND,IND,IND.20_1,20210310
0.221657,0.034302,0.266917,0.027122,266.0,India,Maharashtra,IND,IND,IND.20_1,20210311
0.213384,0.036798,0.270386,0.029098,233.0,India,Maharashtra,IND,IND,IND.20_1,20210312
0.285712,0.04372,0.294574,0.02838,258.0,India,Maharashtra,IND,IND,IND.20_1,20210313
0.301098,0.047824,0.342949,0.026874,312.0,India,Maharashtra,IND,IND,IND.20_1,20210314
0.226903,0.035625,0.289199,0.026763,287.0,India,Maharashtra,IND,IND,IND.20_1,20210315
0.258422,0.04519,0.281734,0.02503,323.0,India,Maharashtra,IND,IND,IND.20_1,20210316
0.313843,0.050597,0.284058,0.024279,345.0,India,Maharashtra,IND,IND,IND.20_1,20210317
0.283848,0.042001,0.29096,0.024141,354.0,India,Maharashtra,IND,IND,IND.20_1,20210318
0.243458,0.038803,0.291291,0.024899,333.0,India,Maharashtra,IND,IND,IND.20_1,20210319
0.254765,0.036919,0.307947,0.026565,302.0,India,Maharashtra,IND,IND,IND.20_1,20210320
0.255221,0.037404,0.278997,0.025112,319.0,India,Maharashtra,IND,IND,IND.20_1,20210321
0.234634,0.043581,0.250774,0.024118,323.0,India,Maharashtra,IND,IND,IND.20_1,20210322
0.263636,0.043032,0.320988,0.025936,324.0,India,Maharashtra,IND,IND,IND.20_1,20210323
0.163253,0.02817,0.237179,0.024081,312.0,India,Maharashtra,IND,IND,IND.20_1,20210324
0.154518,0.025512,0.249169,0.024931,301.0,India,Maharashtra,IND,IND,IND.20_1,20210325
0.206126,0.03041,0.292994,0.025685,314.0,India,Maharashtra,IND,IND,IND.20_1,20210326
0.213008,0.033499,0.267606,0.023497,355.0,India,Maharashtra,IND,IND,IND.20_1,20210327
0.225712,0.036918,0.221918,0.02175,365.0,India,Maharashtra,IND,IND,IND.20_1,20210328
0.223238,0.03335,0.311765,0.025121,340.0,India,Maharashtra,IND,IND,IND.20_1,20210329
0.215177,0.036475,0.285354,0.022693,396.0,India,Maharashtra,IND,IND,IND.20_1,20210330
0.248154,0.032463,0.276882,0.0232,372.0,India,Maharashtra,IND,IND,IND.20_1,20210331
0.244823,0.043724,0.274021,0.026607,281.0,India,Maharashtra,IND,IND,IND.20_1,20210401
0.221018,0.043289,0.246499,0.022809,357.0,India,Maharashtra,IND,IND,IND.20_1,20210402
0.246713,0.029561,0.294271,0.023256,384.0,India,Maharashtra,IND,IND,IND.20_1,20210403
0.178654,0.0301,0.230556,0.022199,360.0,India,Maharashtra,IND,IND,IND.20_1,20210404
0.219508,0.033341,0.286154,0.02507,325.0,India,Maharashtra,IND,IND,IND.20_1,20210405
0.147129,0.028479,0.197674,0.021472,344.0,India,Maharashtra,IND,IND,IND.20_1,20210406
0.252789,0.040589,0.259587,0.023811,339.0,India,Maharashtra,IND,IND,IND.20_1,20210407
0.157312,0.02464,0.229462,0.02238,353.0,India,Maharashtra,IND,IND,IND.20_1,20210408
0.21215,0.030458,0.250667,0.022381,375.0,India,Maharashtra,IND,IND,IND.20_1,20210409
0.176902,0.025006,0.223005,0.020168,426.0,India,Maharashtra,IND,IND,IND.20_1,20210410
0.122262,0.022597,0.184524,0.021162,336.0,India,Maharashtra,IND,IND,IND.20_1,20210411
0.147392,0.023966,0.221636,0.021335,379.0,India,Maharashtra,IND,IND,IND.20_1,20210412
0.228709,0.037512,0.234973,0.022162,366.0,India,Maharashtra,IND,IND,IND.20_1,20210413
0.260747,0.045618,0.200489,0.019797,409.0,India,Maharashtra,IND,IND,IND.20_1,20210414
0.147715,0.028861,0.190709,0.019426,409.0,India,Maharashtra,IND,IND,IND.20_1,20210415
0.161485,0.035235,0.164589,0.018517,401.0,India,Maharashtra,IND,IND,IND.20_1,20210416
0.181527,0.029774,0.22658,0.019539,459.0,India,Maharashtra,IND,IND,IND.20_1,20210417
0.126694,0.024303,0.156977,0.016014,516.0,India,Maharashtra,IND,IND,IND.20_1,20210418
0.155133,0.024799,0.177419,0.017153,496.0,India,Maharashtra,IND,IND,IND.20_1,20210419
0.147237,0.026503,0.173719,0.01788,449.0,India,Maharashtra,IND,IND,IND.20_1,20210420
0.126622,0.022587,0.157328,0.016903,464.0,India,Maharashtra,IND,IND,IND.20_1,20210421
0.156215,0.021128,0.210407,0.019387,442.0,India,Maharashtra,IND,IND,IND.20_1,20210422
0.100824,0.016214,0.162637,0.017301,455.0,India,Maharashtra,IND,IND,IND.20_1,20210423
0.111021,0.020428,0.169014,0.018157,426.0,India,Maharashtra,IND,IND,IND.20_1,20210424
0.153894,0.026227,0.180488,0.018994,410.0,India,Maharashtra,IND,IND,IND.20_1,20210425
0.156811,0.029673,0.176349,0.017359,482.0,India,Maharashtra,IND,IND,IND.20_1,20210426
0.117078,0.020397,0.145923,0.016354,466.0,India,Maharashtra,IND,IND,IND.20_1,20210427
0.157354,0.029055,0.189815,0.018868,432.0,India,Maharashtra,IND,IND,IND.20_1,20210428
0.133197,0.02297,0.163441,0.017148,465.0,India,Maharashtra,IND,IND,IND.20_1,20210429
0.141402,0.025439,0.181395,0.018583,430.0,India,Maharashtra,IND,IND,IND.20_1,20210430
0.160498,0.023992,0.209251,0.019091,454.0,India,Maharashtra,IND,IND,IND.20_1,20210501
0.122576,0.027371,0.177419,0.019807,372.0,India,Maharashtra,IND,IND,IND.20_1,20210502
0.134259,0.02349,0.186158,0.019015,419.0,India,Maharashtra,IND,IND,IND.20_1,20210503
0.185503,0.029634,0.208955,0.020277,402.0,India,Maharashtra,IND,IND,IND.20_1,20210504
0.173418,0.032503,0.168591,0.017992,433.0,India,Maharashtra,IND,IND,IND.20_1,20210505
0.137429,0.024077,0.182278,0.019425,395.0,India,Maharashtra,IND,IND,IND.20_1,20210506
0.111663,0.022483,0.1475,0.01773,400.0,India,Maharashtra,IND,IND,IND.20_1,20210507
0.217173,0.040429,0.196721,0.020779,366.0,India,Maharashtra,IND,IND,IND.20_1,20210508
0.183604,0.033677,0.176923,0.019323,390.0,India,Maharashtra,IND,IND,IND.20_1,20210509
0.122102,0.020506,0.186567,0.01943,402.0,India,Maharashtra,IND,IND,IND.20_1,20210510
0.145246,0.027729,0.194737,0.020314,380.0,India,Maharashtra,IND,IND,IND.20_1,20210511
0.152842,0.036991,0.15625,0.019353,352.0,India,Maharashtra,IND,IND,IND.20_1,20210512
0.189374,0.031981,0.194842,0.021202,349.0,India,Maharashtra,IND,IND,IND.20_1,20210513
0.184167,0.034343,0.166667,0.019642,360.0,India,Maharashtra,IND,IND,IND.20_1,20210514
0.14265,0.02861,0.188406,0.021053,345.0,India,Maharashtra,IND,IND,IND.20_1,20210515
0.092992,0.017572,0.162465,0.019523,357.0,India,Maharashtra,IND,IND,IND.20_1,20210516
0.149184,0.026565,0.2,0.022019,330.0,India,Maharashtra,IND,IND,IND.20_1,20210517
0.161893,0.030901,0.19281,0.022552,306.0,India,Maharashtra,IND,IND,IND.20_1,20210518
0.207101,0.022042,0.207101,0.022042,338.0,India,Maharashtra,IND,IND,IND.20_1,20210519
0.19968,0.039209,0.234483,0.024879,290.0,India,NCT of Delhi,IND,IND,IND.25_1,20200715
0.220528,0.037339,0.242236,0.023876,322.0,India,NCT of Delhi,IND,IND,IND.25_1,20200716
0.159541,0.034455,0.24911,0.025801,281.0,India,NCT of Delhi,IND,IND,IND.25_1,20200717
0.210019,0.040537,0.246753,0.024565,308.0,India,NCT of Delhi,IND,IND,IND.25_1,20200718
0.25646,0.042508,0.283019,0.025261,318.0,India,NCT of Delhi,IND,IND,IND.25_1,20200719
0.361415,0.053461,0.274725,0.027016,273.0,India,NCT of Delhi,IND,IND,IND.25_1,20200720
0.170489,0.031061,0.242215,0.025201,289.0,India,NCT of Delhi,IND,IND,IND.25_1,20200721
0.199928,0.03826,0.247387,0.02547,287.0,India,NCT of Delhi,IND,IND,IND.25_1,20200722
0.234231,0.043588,0.219081,0.024587,283.0,India,NCT of Delhi,IND,IND,IND.25_1,20200723
0.212276,0.040095,0.227273,0.023879,308.0,India,NCT of Delhi,IND,IND,IND.25_1,20200724
0.223495,0.038101,0.308197,0.02644,305.0,India,NCT of Delhi,IND,IND,IND.25_1,20200725
0.203459,0.035987,0.249169,0.024931,301.0,India,NCT of Delhi,IND,IND,IND.25_1,20200726
0.293065,0.044841,0.315603,0.027676,282.0,India,NCT of Delhi,IND,IND,IND.25_1,20200727
0.259003,0.039414,0.30363,0.026416,303.0,India,NCT of Delhi,IND,IND,IND.25_1,20200728
0.287613,0.04565,0.349442,0.029071,269.0,India,NCT of Delhi,IND,IND,IND.25_1,20200729
0.237704,0.038853,0.291139,0.029509,237.0,India,NCT of Delhi,IND,IND,IND.25_1,20200730
0.249412,0.045995,0.305221,0.029183,249.0,India,NCT of Delhi,IND,IND,IND.25_1,20200731
0.291193,0.048859,0.302789,0.029001,251.0,India,NCT of Delhi,IND,IND,IND.25_1,20200801
0.308439,0.051038,0.30315,0.028839,254.0,India,NCT of Delhi,IND,IND,IND.25_1,20200802
0.25372,0.048743,0.342857,0.032755,210.0,India,NCT of Delhi,IND,IND,IND.25_1,20200803
0.322886,0.050241,0.351464,0.030882,239.0,India,NCT of Delhi,IND,IND,IND.25_1,20200804
0.243673,0.042532,0.34466,0.033113,206.0,India,NCT of Delhi,IND,IND,IND.25_1,20200805
0.300514,0.048345,0.313364,0.031489,217.0,India,NCT of Delhi,IND,IND,IND.25_1,20200806
0.282264,0.051334,0.287081,0.031293,209.0,India,NCT of Delhi,IND,IND,IND.25_1,20200807
0.245359,0.048819,0.292793,0.030541,222.0,India,NCT of Delhi,IND,IND,IND.25_1,20200808
0.269067,0.050627,0.328205,0.033626,195.0,India,NCT of Delhi,IND,IND,IND.25_1,20200809
0.20118,0.036174,0.273973,0.030138,219.0,India,NCT of Delhi,IND,IND,IND.25_1,20200810
0.315465,0.050877,0.315175,0.02898,257.0,India,NCT of Delhi,IND,IND,IND.25_1,20200811
0.233969,0.039125,0.296296,0.031069,216.0,India,NCT of Delhi,IND,IND,IND.25_1,20200812
0.192587,0.033679,0.292929,0.032343,198.0,India,NCT of Delhi,IND,IND,IND.25_1,20200813
0.218151,0.0455,0.276596,0.032624,188.0,India,NCT of Delhi,IND,IND,IND.25_1,20200814
0.304495,0.054954,0.278049,0.031292,205.0,India,NCT of Delhi,IND,IND,IND.25_1,20200815
0.300947,0.044869,0.331839,0.031532,223.0,India,NCT of Delhi,IND,IND,IND.25_1,20200816
0.252593,0.054669,0.303371,0.034457,178.0,India,NCT of Delhi,IND,IND,IND.25_1,20200817
0.18736,0.035474,0.28125,0.030041,224.0,India,NCT of Delhi,IND,IND,IND.25_1,20200818
0.259829,0.046715,0.307359,0.030358,231.0,India,NCT of Delhi,IND,IND,IND.25_1,20200819
0.148756,0.028328,0.243655,0.030585,197.0,India,NCT of Delhi,IND,IND,IND.25_1,20200820
0.249524,0.048631,0.325967,0.034841,181.0,India,NCT of Delhi,IND,IND,IND.25_1,20200821
0.371304,0.054997,0.331551,0.034426,187.0,India,NCT of Delhi,IND,IND,IND.25_1,20200822
0.273397,0.045259,0.328638,0.032185,213.0,India,NCT of Delhi,IND,IND,IND.25_1,20200823
0.225004,0.04027,0.376884,0.034353,199.0,India,NCT of Delhi,IND,IND,IND.25_1,20200824
0.255873,0.056136,0.333333,0.032765,207.0,India,NCT of Delhi,IND,IND,IND.25_1,20200825
0.293728,0.05245,0.315271,0.03261,203.0,India,NCT of Delhi,IND,IND,IND.25_1,20200826
0.31988,0.05444,0.317073,0.0325,205.0,India,NCT of Delhi,IND,IND,IND.25_1,20200827
0.295816,0.047075,0.314607,0.034805,178.0,India,NCT of Delhi,IND,IND,IND.25_1,20200828
0.312064,0.058787,0.305556,0.034334,180.0,India,NCT of Delhi,IND,IND,IND.25_1,20200829
0.296348,0.048698,0.359606,0.033681,203.0,India,NCT of Delhi,IND,IND,IND.25_1,20200830
0.266735,0.041922,0.345455,0.032059,220.0,India,NCT of Delhi,IND,IND,IND.25_1,20200831
0.348779,0.059826,0.344828,0.036033,174.0,India,NCT of Delhi,IND,IND,IND.25_1,20200901
0.205651,0.038377,0.293651,0.02869,252.0,India,NCT of Delhi,IND,IND,IND.25_1,20200902
0.289543,0.04859,0.310924,0.030004,238.0,India,NCT of Delhi,IND,IND,IND.25_1,20200903
0.257445,0.047482,0.255319,0.031802,188.0,India,NCT of Delhi,IND,IND,IND.25_1,20200904
0.27021,0.045422,0.330435,0.031015,230.0,India,NCT of Delhi,IND,IND,IND.25_1,20200905
0.272055,0.055052,0.317536,0.032048,211.0,India,NCT of Delhi,IND,IND,IND.25_1,20200906
0.284251,0.054103,0.282486,0.03384,177.0,India,NCT of Delhi,IND,IND,IND.25_1,20200907
0.230838,0.047015,0.279817,0.030404,218.0,India,NCT of Delhi,IND,IND,IND.25_1,20200908
0.314761,0.057678,0.328638,0.032185,213.0,India,NCT of Delhi,IND,IND,IND.25_1,20200909
0.363085,0.052768,0.371287,0.033994,202.0,India,NCT of Delhi,IND,IND,IND.25_1,20200910
0.287365,0.052679,0.261084,0.030828,203.0,India,NCT of Delhi,IND,IND,IND.25_1,20200911
0.315742,0.055839,0.318386,0.031196,223.0,India,NCT of Delhi,IND,IND,IND.25_1,20200912
0.339721,0.063075,0.285714,0.030667,217.0,India,NCT of Delhi,IND,IND,IND.25_1,20200913
0.213957,0.037154,0.31982,0.031303,222.0,India,NCT of Delhi,IND,IND,IND.25_1,20200914
0.261371,0.041899,0.289916,0.029411,238.0,India,NCT of Delhi,IND,IND,IND.25_1,20200915
0.264107,0.049202,0.262222,0.029323,225.0,India,NCT of Delhi,IND,IND,IND.25_1,20200916
0.246958,0.045552,0.29798,0.032504,198.0,India,NCT of Delhi,IND,IND,IND.25_1,20200917
0.337059,0.049101,0.363229,0.032205,223.0,India,NCT of Delhi,IND,IND,IND.25_1,20200918
0.311323,0.051471,0.334884,0.032187,215.0,India,NCT of Delhi,IND,IND,IND.25_1,20200919
0.276971,0.048667,0.299559,0.030403,227.0,India,NCT of Delhi,IND,IND,IND.25_1,20200920
0.373043,0.051621,0.366071,0.032187,224.0,India,NCT of Delhi,IND,IND,IND.25_1,20200921
0.192904,0.032929,0.323383,0.032994,201.0,India,NCT of Delhi,IND,IND,IND.25_1,20200922
0.270504,0.042624,0.309735,0.030757,226.0,India,NCT of Delhi,IND,IND,IND.25_1,20200923
0.195204,0.040175,0.259067,0.031537,193.0,India,NCT of Delhi,IND,IND,IND.25_1,20200924
0.28602,0.054017,0.303191,0.033522,188.0,India,NCT of Delhi,IND,IND,IND.25_1,20200925
0.31208,0.04867,0.31982,0.031303,222.0,India,NCT of Delhi,IND,IND,IND.25_1,20200926
0.228899,0.042254,0.317708,0.033601,192.0,India,NCT of Delhi,IND,IND,IND.25_1,20200927
0.23123,0.046029,0.292553,0.03318,188.0,India,NCT of Delhi,IND,IND,IND.25_1,20200928
0.30579,0.052988,0.349727,0.035252,183.0,India,NCT of Delhi,IND,IND,IND.25_1,20200929
0.229482,0.050088,0.348684,0.038654,152.0,India,NCT of Delhi,IND,IND,IND.25_1,20200930
0.223494,0.048979,0.281437,0.034799,167.0,India,NCT of Delhi,IND,IND,IND.25_1,20201001
0.300426,0.051859,0.291892,0.033425,185.0,India,NCT of Delhi,IND,IND,IND.25_1,20201002
0.311589,0.050637,0.389189,0.035847,185.0,India,NCT of Delhi,IND,IND,IND.25_1,20201003
0.311362,0.050255,0.342541,0.035274,181.0,India,NCT of Delhi,IND,IND,IND.25_1,20201004
0.341029,0.056652,0.319797,0.033229,197.0,India,NCT of Delhi,IND,IND,IND.25_1,20201005
0.290914,0.052623,0.28,0.033941,175.0,India,NCT of Delhi,IND,IND,IND.25_1,20201006
0.296254,0.048197,0.372973,0.035555,185.0,India,NCT of Delhi,IND,IND,IND.25_1,20201007
0.274858,0.05612,0.286585,0.035308,164.0,India,NCT of Delhi,IND,IND,IND.25_1,20201008
0.275358,0.051927,0.333333,0.035136,180.0,India,NCT of Delhi,IND,IND,IND.25_1,20201009
0.232175,0.047717,0.31677,0.036664,161.0,India,NCT of Delhi,IND,IND,IND.25_1,20201010
0.314439,0.057633,0.357616,0.039005,151.0,India,NCT of Delhi,IND,IND,IND.25_1,20201011
0.249186,0.046151,0.355263,0.038819,152.0,India,NCT of Delhi,IND,IND,IND.25_1,20201012
0.348375,0.061332,0.374101,0.041043,139.0,India,NCT of Delhi,IND,IND,IND.25_1,20201013
0.231174,0.055431,0.298013,0.037221,151.0,India,NCT of Delhi,IND,IND,IND.25_1,20201014
0.346155,0.060711,0.335714,0.039912,140.0,India,NCT of Delhi,IND,IND,IND.25_1,20201015
0.269523,0.059879,0.389313,0.042601,131.0,India,NCT of Delhi,IND,IND,IND.25_1,20201016
0.250384,0.049216,0.339869,0.038294,153.0,India,NCT of Delhi,IND,IND,IND.25_1,20201017
0.255921,0.056862,0.302013,0.037613,149.0,India,NCT of Delhi,IND,IND,IND.25_1,20201018
0.180154,0.045157,0.303279,0.041617,122.0,India,NCT of Delhi,IND,IND,IND.25_1,20201019
0.410914,0.064894,0.35443,0.038055,158.0,India,NCT of Delhi,IND,IND,IND.25_1,20201020
0.243901,0.049907,0.319728,0.038466,147.0,India,NCT of Delhi,IND,IND,IND.25_1,20201021
0.192279,0.051285,0.28125,0.03974,128.0,India,NCT of Delhi,IND,IND,IND.25_1,20201022
0.32145,0.070216,0.32,0.041723,125.0,India,NCT of Delhi,IND,IND,IND.25_1,20201023
0.371543,0.075076,0.338583,0.041992,127.0,India,NCT of Delhi,IND,IND,IND.25_1,20201024
0.324542,0.069852,0.330357,0.044443,112.0,India,NCT of Delhi,IND,IND,IND.25_1,20201025
0.317703,0.066913,0.363636,0.043731,121.0,India,NCT of Delhi,IND,IND,IND.25_1,20201027
0.383027,0.062383,0.346774,0.042741,124.0,India,NCT of Delhi,IND,IND,IND.25_1,20201028
0.23388,0.048515,0.338983,0.043577,118.0,India,NCT of Delhi,IND,IND,IND.25_1,20201029
0.226353,0.056063,0.28,0.0449,100.0,India,NCT of Delhi,IND,IND,IND.25_1,20201101
0.308048,0.062021,0.319328,0.042738,119.0,India,NCT of Delhi,IND,IND,IND.25_1,20201102
0.324174,0.061184,0.390909,0.046525,110.0,India,NCT of Delhi,IND,IND,IND.25_1,20201103
0.267353,0.064153,0.245455,0.041033,110.0,India,NCT of Delhi,IND,IND,IND.25_1,20201105
0.349795,0.063651,0.354839,0.042967,124.0,India,NCT of Delhi,IND,IND,IND.25_1,20201108
0.346008,0.062926,0.336283,0.044443,113.0,India,NCT of Delhi,IND,IND,IND.25_1,20201109
0.198317,0.049816,0.252427,0.042803,103.0,India,NCT of Delhi,IND,IND,IND.25_1,20201110
0.239287,0.060353,0.295238,0.044516,105.0,India,NCT of Delhi,IND,IND,IND.25_1,20201111
0.427413,0.072186,0.43,0.049508,100.0,India,NCT of Delhi,IND,IND,IND.25_1,20201115
0.277954,0.061347,0.348214,0.045016,112.0,India,NCT of Delhi,IND,IND,IND.25_1,20201116
0.329084,0.055237,0.406452,0.039452,155.0,India,NCT of Delhi,IND,IND,IND.25_1,20201117
0.268694,0.046904,0.367257,0.032066,226.0,India,NCT of Delhi,IND,IND,IND.25_1,20201118
0.272078,0.049333,0.283262,0.029519,233.0,India,NCT of Delhi,IND,IND,IND.25_1,20201119
0.236367,0.046385,0.297297,0.030676,222.0,India,NCT of Delhi,IND,IND,IND.25_1,20201120
0.23891,0.041715,0.275194,0.027805,258.0,India,NCT of Delhi,IND,IND,IND.25_1,20201121
0.328255,0.055118,0.349398,0.030215,249.0,India,NCT of Delhi,IND,IND,IND.25_1,20201122
0.240113,0.041691,0.264151,0.027083,265.0,India,NCT of Delhi,IND,IND,IND.25_1,20201123
0.215191,0.036446,0.291513,0.027606,271.0,India,NCT of Delhi,IND,IND,IND.25_1,20201124
0.19608,0.034596,0.290323,0.027175,279.0,India,NCT of Delhi,IND,IND,IND.25_1,20201125
0.216527,0.043884,0.266393,0.028301,244.0,India,NCT of Delhi,IND,IND,IND.25_1,20201126
0.215509,0.036017,0.276923,0.024822,325.0,India,NCT of Delhi,IND,IND,IND.25_1,20201127
0.219918,0.035931,0.273632,0.022236,402.0,India,NCT of Delhi,IND,IND,IND.25_1,20201128
0.234353,0.037364,0.270833,0.022678,384.0,India,NCT of Delhi,IND,IND,IND.25_1,20201129
0.175172,0.028994,0.268734,0.022534,387.0,India,NCT of Delhi,IND,IND,IND.25_1,20201130
0.25509,0.036885,0.289604,0.022566,404.0,India,NCT of Delhi,IND,IND,IND.25_1,20201201
0.281796,0.049844,0.254902,0.023065,357.0,India,NCT of Delhi,IND,IND,IND.25_1,20201202
0.204522,0.038413,0.25323,0.022105,387.0,India,NCT of Delhi,IND,IND,IND.25_1,20201203
0.237176,0.033979,0.323155,0.023591,393.0,India,NCT of Delhi,IND,IND,IND.25_1,20201204
0.211596,0.031669,0.306233,0.023995,369.0,India,NCT of Delhi,IND,IND,IND.25_1,20201205
0.337202,0.044492,0.320856,0.024138,374.0,India,NCT of Delhi,IND,IND,IND.25_1,20201206
0.266385,0.048016,0.279743,0.025453,311.0,India,NCT of Delhi,IND,IND,IND.25_1,20201207
0.255466,0.044549,0.274306,0.02629,288.0,India,NCT of Delhi,IND,IND,IND.25_1,20201208
0.282041,0.045492,0.294671,0.025525,319.0,India,NCT of Delhi,IND,IND,IND.25_1,20201209
0.30236,0.04381,0.350746,0.02915,268.0,India,NCT of Delhi,IND,IND,IND.25_1,20201210
0.177393,0.039582,0.261194,0.026834,268.0,India,NCT of Delhi,IND,IND,IND.25_1,20201211
0.306797,0.041182,0.332288,0.026373,319.0,India,NCT of Delhi,IND,IND,IND.25_1,20201212
0.228802,0.036307,0.313291,0.026093,316.0,India,NCT of Delhi,IND,IND,IND.25_1,20201213
0.303503,0.042013,0.302439,0.022684,410.0,India,NCT of Delhi,IND,IND,IND.25_1,20201214
0.216171,0.036417,0.321337,0.023677,389.0,India,NCT of Delhi,IND,IND,IND.25_1,20201215
0.335965,0.041724,0.337386,0.026067,329.0,India,NCT of Delhi,IND,IND,IND.25_1,20201216
0.26632,0.041805,0.310241,0.025388,332.0,India,NCT of Delhi,IND,IND,IND.25_1,20201217
0.305372,0.049035,0.287129,0.025991,303.0,India,NCT of Delhi,IND,IND,IND.25_1,20201218
0.295907,0.051862,0.301887,0.025744,318.0,India,NCT of Delhi,IND,IND,IND.25_1,20201219
0.286103,0.041388,0.36036,0.02631,333.0,India,NCT of Delhi,IND,IND,IND.25_1,20201220
0.270842,0.042286,0.337539,0.026559,317.0,India,NCT of Delhi,IND,IND,IND.25_1,20201221
0.26798,0.038327,0.310651,0.025171,338.0,India,NCT of Delhi,IND,IND,IND.25_1,20201222
0.313784,0.044829,0.32622,0.025887,328.0,India,NCT of Delhi,IND,IND,IND.25_1,20201223
0.240304,0.036885,0.298137,0.025492,322.0,India,NCT of Delhi,IND,IND,IND.25_1,20201224
0.259469,0.041676,0.345196,0.028362,281.0,India,NCT of Delhi,IND,IND,IND.25_1,20201225
0.265389,0.043199,0.330739,0.029348,257.0,India,NCT of Delhi,IND,IND,IND.25_1,20201226
0.359023,0.047684,0.355634,0.028406,284.0,India,NCT of Delhi,IND,IND,IND.25_1,20201227
0.301441,0.040091,0.359551,0.029367,267.0,India,NCT of Delhi,IND,IND,IND.25_1,20201228
0.296097,0.047722,0.317518,0.028123,274.0,India,NCT of Delhi,IND,IND,IND.25_1,20201229
0.242574,0.040677,0.30605,0.027492,281.0,India,NCT of Delhi,IND,IND,IND.25_1,20201230
0.336037,0.0542,0.309859,0.031686,213.0,India,NCT of Delhi,IND,IND,IND.25_1,20201231
0.292116,0.043535,0.425532,0.032253,235.0,India,NCT of Delhi,IND,IND,IND.25_1,20210101
0.374199,0.051014,0.351171,0.027605,299.0,India,NCT of Delhi,IND,IND,IND.25_1,20210102
0.295633,0.042009,0.341463,0.027991,287.0,India,NCT of Delhi,IND,IND,IND.25_1,20210103
0.304833,0.043926,0.312741,0.028807,259.0,India,NCT of Delhi,IND,IND,IND.25_1,20210104
0.31917,0.046293,0.332143,0.028147,280.0,India,NCT of Delhi,IND,IND,IND.25_1,20210105
0.330199,0.049126,0.319231,0.028911,260.0,India,NCT of Delhi,IND,IND,IND.25_1,20210106
0.240014,0.044343,0.295154,0.030273,227.0,India,NCT of Delhi,IND,IND,IND.25_1,20210107
0.290064,0.049507,0.315789,0.032153,209.0,India,NCT of Delhi,IND,IND,IND.25_1,20210108
